Iteration,Best Distance,Average Distance
4529,10151.03680616834,10200.242406317264
4530,10151.03680616834,10197.088195609134
4531,10151.03680616834,10197.617597655837
4532,10151.03680616834,10224.72535581176
4533,10151.03680616834,10237.40557441626
4534,10151.03680616834,10208.480450809575
4535,10151.03680616834,10197.71600388769
4536,10151.03680616834,10203.336613696487
4537,10151.03680616834,10202.801947799551
4538,10151.03680616834,10213.545562863752
4539,10151.03680616834,10215.140118294323
4540,10151.03680616834,10186.967706752346
4541,10151.03680616834,10211.11188511355
4542,10151.03680616834,10209.763059183766
4543,10151.03680616834,10206.45892274573
4544,10151.03680616834,10185.968878887832
4545,10151.03680616834,10208.148842792627
4546,10151.03680616834,10222.19086967125
4547,10151.03680616834,10210.934743894006
4548,10151.03680616834,10209.357445229292
4549,10151.03680616834,10213.833062434813
4550,10151.03680616834,10201.050085238636
4551,10151.03680616834,10197.292764024865
4552,10151.03680616834,10193.968216616478
4553,10151.03680616834,10210.939725754955
4554,10151.03680616834,10219.040309032765
4555,10151.03680616834,10189.960578343667
4556,10151.03680616834,10204.016809519158
4557,10151.03680616834,10210.895845133386
4558,10151.03680616834,10223.929535140436
4559,10151.03680616834,10211.916856985521
4560,10151.03680616834,10198.151189769527
4561,10151.03680616834,10221.239210726439
4562,10151.03680616834,10228.447622229005
4563,10151.03680616834,10193.353564404064
4564,10151.03680616834,10199.554382786993
4565,10151.03680616834,10232.551763562962
4566,10151.03680616834,10250.917935270665
4567,10151.03680616834,10198.500107815655
4568,10151.03680616834,10180.781804495484
4569,10151.03680616834,10212.229884277249
4570,10151.03680616834,10226.700959537595
4571,10151.03680616834,10198.350532761975
4572,10151.03680616834,10183.204399905868
4573,10151.03680616834,10218.30267161132
4574,10151.03680616834,10233.651495836608
4575,10151.03680616834,10226.486212927763
4576,10151.03680616834,10209.751148101865
4577,10151.03680616834,10188.358372548344
4578,10151.03680616834,10212.034573832327
4579,10151.03680616834,10230.736952087296
4580,10151.03680616834,10219.930692155398
4581,10151.03680616834,10219.60246652774
4582,10151.03680616834,10235.538503309841
4583,10151.03680616834,10230.053297832203
4584,10151.03680616834,10202.336876624666
4585,10151.03680616834,10184.297155399921
4586,10151.03680616834,10207.803848925052
4587,10151.03680616834,10229.167439086968
4588,10151.03680616834,10196.68973614646
4589,10151.03680616834,10191.274013890874
4590,10151.03680616834,10217.52735614282
4591,10151.03680616834,10221.18497918946
4592,10151.03680616834,10226.444536862045
4593,10151.03680616834,10220.07271033535
4594,10151.03680616834,10242.630028532112
4595,10151.03680616834,10225.120216868205
4596,10151.03680616834,10218.722818379385
4597,10151.03680616834,10248.361090092223
4598,10151.03680616834,10222.27314385763
4599,10151.03680616834,10212.564926089255
4600,10151.03680616834,10210.126436807655
4601,10151.03680616834,10212.361433540029
4602,10151.03680616834,10212.236686598686
4603,10151.03680616834,10211.683486353353
4604,10151.03680616834,10206.775716116275
4605,10151.03680616834,10208.318442703881
4606,10151.03680616834,10209.224957208085
4607,10151.03680616834,10211.418182642376
4608,10151.03680616834,10221.701151187857
4609,10151.03680616834,10212.680733707108
4610,10151.03680616834,10193.56216956844
4611,10151.03680616834,10186.762532921703
4612,10151.03680616834,10214.091681090074
4613,10151.03680616834,10195.496580790934
4614,10151.03680616834,10196.589585849637
4615,10151.03680616834,10206.993172902196
4616,10151.03680616834,10212.027028944512
4617,10151.03680616834,10182.275608023923
4618,10151.03680616834,10191.218506991263
4619,10151.03680616834,10199.536475504654
4620,10151.03680616834,10203.592423608956
4621,10151.03680616834,10218.065973822258
4622,10151.03680616834,10211.622658804628
4623,10151.03680616834,10194.596229200117
4624,10151.03680616834,10208.732347114219
4625,10151.03680616834,10215.331546629066
4626,10151.03680616834,10205.33912770452
4627,10151.03680616834,10220.26179073006
4628,10151.03680616834,10196.248593525479
4629,10151.03680616834,10167.971055607133
4630,10151.03680616834,10196.50488787649
4631,10151.03680616834,10221.81987718897
4632,10151.03680616834,10180.423635214793
4633,10151.03680616834,10197.196354955115
4634,10151.03680616834,10206.243027850036
4635,10151.03680616834,10218.756524756685
4636,10151.03680616834,10204.282789533643
4637,10151.03680616834,10203.38470276931
4638,10151.03680616834,10198.19487626962
4639,10151.03680616834,10196.687180160989
4640,10151.03680616834,10193.545515141448
4641,10151.03680616834,10190.778048038905
4642,10151.03680616834,10214.076420361145
4643,10151.03680616834,10194.268209352924
4644,10151.03680616834,10175.59920829027
4645,10151.03680616834,10189.641477021914
4646,10151.03680616834,10197.724016849275
4647,10151.03680616834,10197.952263825628
4648,10151.03680616834,10177.462491731772
4649,10151.03680616834,10190.465892673348
4650,10151.03680616834,10189.447836896692
4651,10151.03680616834,10189.809377139218
4652,10151.03680616834,10186.552047191457
4653,10151.03680616834,10215.000059100568
4654,10151.03680616834,10206.844007931535
4655,10151.03680616834,10189.21138842585
4656,10151.03680616834,10188.963719078669
4657,10151.03680616834,10191.097783415289
4658,10151.03680616834,10211.579411455295
4659,10151.03680616834,10216.900260323931
4660,10151.03680616834,10207.54279100301
4661,10151.03680616834,10186.861998604001
4662,10151.03680616834,10212.538519000595
4663,10151.03680616834,10206.230004146542
4664,10151.03680616834,10206.458511424855
4665,10151.03680616834,10200.409445985893
4666,10151.03680616834,10188.220714194147
4667,10151.03680616834,10211.341258083514
4668,10151.03680616834,10201.283151179696
4669,10151.03680616834,10208.272174038058
4670,10151.03680616834,10177.951584715931
4671,10151.03680616834,10203.774535785278
4672,10151.03680616834,10191.296960557485
4673,10151.03680616834,10199.129226508489
4674,10151.03680616834,10204.508168322092
4675,10151.03680616834,10193.987990686383
4676,10151.03680616834,10197.506491917005
4677,10151.03680616834,10199.35366118704
4678,10151.03680616834,10185.08057081493
4679,10151.03680616834,10199.743158460902
4680,10151.03680616834,10197.005514431785
4681,10151.03680616834,10188.813781620382
4682,10151.03680616834,10205.833785652601
4683,10151.03680616834,10206.630028045127
4684,10151.03680616834,10183.7950300038
4685,10151.03680616834,10191.11304355184
4686,10151.03680616834,10214.553802179345
4687,10151.03680616834,10204.561607077168
4688,10151.03680616834,10191.611133438142
4689,10151.03680616834,10173.81775275399
4690,10151.03680616834,10189.390141892765
4691,10151.03680616834,10201.642127153425
4692,10151.03680616834,10197.55420124458
4693,10151.03680616834,10210.306080142242
4694,10151.03680616834,10198.66126688838
4695,10151.03680616834,10236.9641346458
4696,10151.03680616834,10198.14817143513
4697,10151.03680616834,10209.179956489696
4698,10151.03680616834,10185.891993536748
4699,10151.03680616834,10233.524017371947
4700,10151.03680616834,10219.086231557838
4701,10151.03680616834,10185.239581270362
4702,10151.03680616834,10207.662292726041
4703,10151.03680616834,10208.957799610373
4704,10151.03680616834,10221.242627921592
4705,10151.03680616834,10198.5421822417
4706,10151.03680616834,10200.892892037378
4707,10151.03680616834,10211.493085247452
4708,10151.03680616834,10231.06649428062
4709,10151.03680616834,10188.485651247649
4710,10151.03680616834,10219.86663055386
4711,10151.03680616834,10184.871078977743
4712,10151.03680616834,10197.102176037723
4713,10151.03680616834,10204.097400434846
4714,10151.03680616834,10200.98729764092
4715,10151.03680616834,10189.721860671356
4716,10151.03680616834,10187.823645479319
4717,10151.03680616834,10187.751904396522
4718,10151.03680616834,10213.791940952831
4719,10151.03680616834,10210.905225424167
4720,10151.03680616834,10222.771643911552
4721,10151.03680616834,10220.714704862567
4722,10151.03680616834,10214.50448601892
4723,10151.03680616834,10198.213368627137
4724,10151.03680616834,10204.330645093078
4725,10151.03680616834,10221.083963866544
4726,10151.03680616834,10213.53063600094
4727,10151.03680616834,10189.999065854015
4728,10151.03680616834,10213.877955012305
4729,10151.03680616834,10215.845623990532
4730,10151.03680616834,10200.991177266456
4731,10151.03680616834,10198.388195689207
4732,10151.03680616834,10208.249338818201
4733,10151.03680616834,10201.112621854687
4734,10151.03680616834,10197.532557602415
4735,10151.03680616834,10196.236903906882
4736,10151.03680616834,10199.072841449171
4737,10151.03680616834,10208.794405827046
4738,10151.03680616834,10197.158626365019
4739,10151.03680616834,10182.345446791966
4740,10151.03680616834,10194.631768100677
4741,10151.03680616834,10207.114292490922
4742,10151.03680616834,10190.30097589371
4743,10151.03680616834,10190.484106895861
4744,10151.03680616834,10209.881620940132
4745,10151.03680616834,10216.11505084832
4746,10151.03680616834,10234.039913276716
4747,10151.03680616834,10213.390578354672
4748,10151.03680616834,10205.13305408573
4749,10151.03680616834,10209.70906295548
4750,10151.03680616834,10219.871255988613
4751,10151.03680616834,10203.408458763908
4752,10151.03680616834,10204.698486320898
4753,10151.03680616834,10204.038504735347
4754,10151.03680616834,10191.496580906409
4755,10151.03680616834,10194.379382626368
4756,10151.03680616834,10194.09925196186
4757,10151.03680616834,10210.650747773601
4758,10151.03680616834,10186.409564428464
4759,10151.03680616834,10201.182548244386
4760,10151.03680616834,10216.46039523058
4761,10151.03680616834,10195.43321663915
4762,10151.03680616834,10200.086908995236
4763,10151.03680616834,10197.211342370236
4764,10151.03680616834,10195.928783871997
4765,10151.03680616834,10209.331958075682
4766,10151.03680616834,10198.392368127836
4767,10151.03680616834,10211.892666164433
4768,10151.03680616834,10199.661649523116
4769,10151.03680616834,10174.986145487073
4770,10151.03680616834,10182.911473454955
4771,10151.03680616834,10190.877244166926
4772,10151.03680616834,10219.452125719872
4773,10151.03680616834,10212.022752139534
4774,10151.03680616834,10208.845162460877
4775,10151.03680616834,10204.788072698182
4776,10151.03680616834,10217.11412609467
4777,10151.03680616834,10222.088460840541
4778,10151.03680616834,10196.370337644528
4779,10151.03680616834,10217.049876914807
4780,10151.03680616834,10202.5533068889
4781,10151.03680616834,10214.442326943657
4782,10151.03680616834,10231.0263273322
4783,10151.03680616834,10226.843211420643
4784,10151.03680616834,10198.08291347653
4785,10151.03680616834,10189.628070029547
4786,10151.03680616834,10195.17118129967
4787,10151.03680616834,10196.024350737951
4788,10151.03680616834,10207.530219354696
4789,10151.03680616834,10198.475234806612
4790,10151.03680616834,10188.179479948925
4791,10151.03680616834,10199.871940732519
4792,10151.03680616834,10204.743646561703
4793,10151.03680616834,10214.657283839375
4794,10151.03680616834,10219.253222950609
4795,10151.03680616834,10203.777318824383
4796,10151.03680616834,10203.470750364106
4797,10151.03680616834,10202.412084006635
4798,10151.03680616834,10215.409275684342
4799,10151.03680616834,10206.811627657447
4800,10151.03680616834,10228.868244702446
4801,10151.03680616834,10223.708897864755
4802,10151.03680616834,10207.74959758066
4803,10151.03680616834,10221.606328678421
4804,10151.03680616834,10205.524204147037
4805,10151.03680616834,10209.74290016565
4806,10151.03680616834,10204.782313208101
4807,10151.03680616834,10199.250258669244
4808,10151.03680616834,10190.54736203606
4809,10151.03680616834,10211.991516918819
4810,10151.03680616834,10217.51513623797
4811,10151.03680616834,10254.072792162007
4812,10151.03680616834,10217.67261899325
4813,10151.03680616834,10191.452276443253
4814,10151.03680616834,10209.041860431396
4815,10151.03680616834,10229.353967542002
4816,10151.03680616834,10215.243408489314
4817,10151.03680616834,10176.961344005396
4818,10151.03680616834,10196.680016526772
4819,10151.03680616834,10253.523525810113
4820,10151.03680616834,10209.410094029188
4821,10151.03680616834,10206.06410641351
4822,10151.03680616834,10219.148374147246
4823,10151.03680616834,10191.045321574253
4824,10151.03680616834,10216.91756948166
4825,10151.03680616834,10197.249530326082
4826,10151.03680616834,10208.990661339107
4827,10151.03680616834,10217.847024577164
4828,10151.03680616834,10199.844440025472
4829,10151.03680616834,10213.058122359997
4830,10151.03680616834,10212.817926904383
4831,10151.03680616834,10199.707518359932
4832,10151.03680616834,10191.558511902245
4833,10151.03680616834,10194.97396716613
4834,10151.03680616834,10203.997103186606
4835,10151.03680616834,10189.35560723629
4836,10151.03680616834,10226.8864514801
4837,10151.03680616834,10193.917715582755
4838,10151.03680616834,10206.945062124843
4839,10151.03680616834,10187.185524588129
4840,10151.03680616834,10206.248231713083
4841,10151.03680616834,10200.725356235931
4842,10151.03680616834,10226.794675118355
4843,10151.03680616834,10187.671968526645
4844,10151.03680616834,10200.315314121925
4845,10151.03680616834,10205.854827800338
4846,10151.03680616834,10211.53806439557
4847,10151.03680616834,10199.593933729291
4848,10151.03680616834,10200.554610882105
4849,10151.03680616834,10216.95212958131
4850,10151.03680616834,10198.413192408332
4851,10151.03680616834,10243.467908206867
4852,10151.03680616834,10201.241784645725
4853,10151.03680616834,10217.401824910887
4854,10151.03680616834,10210.857590404446
4855,10151.03680616834,10206.797211054283
4856,10151.03680616834,10203.696516273538
4857,10151.03680616834,10195.684135874995
4858,10151.03680616834,10194.624202917108
4859,10151.03680616834,10176.972237342205
4860,10151.03680616834,10193.926770571563
4861,10151.03680616834,10193.371197203338
4862,10151.03680616834,10197.599722385448
4863,10151.03680616834,10196.318736212743
4864,10151.03680616834,10201.863292305914
4865,10151.03680616834,10210.445266708142
4866,10151.03680616834,10208.633995630564
4867,10151.03680616834,10216.419872055556
4868,10151.03680616834,10211.033012051297
4869,10151.03680616834,10204.70935003071
